Type,Wanted station,#,CS,Info1,cx,Rx frequency MHz,KTBF dBm,Polar,Interferer,#,CS,Info1,Tx frequency MHz,Unwanted Pr dBm,Polar,TD dB,Cumulated TD dB,IRF dB,IRF from,XPD dB,Tx pow dBm,Tx BW kHz,Tx addloss dB,Tx losses dB,Tx antgain dB,Tx main OAA,Tx ant att dB,Rx BW kHz,Rx losses dB,Rx ant gain dB,Rx main OAA,Rx ant att dB,Distance m,Prop loss dB,Tx az,Tx tilt,Rx az,Rx tilt,Wind turbine unwanted power (dBm),Tx->Rx az,Tx->Rx tilt
Microwave (wanted),BOONSBORO,5,X_1020200_,FAA 201545,1,8125,-94,V,MD,48,AR  170763,FT MEADE,7998.822,-222.81,V,0,0,0,IRF MASK,0,21.02,40000,0,0,58,51.01,68,30000,3.59,37.3,103.57,60.64,83739.34,206.9,249,16,14,0.1,-999,297.6,0.1
Microwave (wanted),BOONSBORO,5,X_1020200_,FAA 201545,1,8125,-94,V,MD,49,AR  210737,FT MEADE,8023.562,-221.17,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,51.01,68,30000,3.59,37.3,103.57,60.64,83739.34,206.97,249,16,14,0.1,-999,297.6,0.1
Microwave (wanted),BOONSBORO,5,X_1020200_,FAA 201545,1,8125,-94,V,MD,50,AR  170790,FT DETRICK,8026.167,-206.07,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,120.53,68,30000,3.59,37.3,79.14,41.65,18460.61,210.85,144,38,14,0.1,-999,273.2,1.3
Microwave (wanted),BOONSBORO,5,X_1020200_,FAA 201545,1,8125,-94,V,MD,51,AR  180715,FT MEADE,8026.167,-221.18,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,135.2,68,30000,3.59,37.3,103.57,60.64,83739.34,206.97,144,38,14,0.1,-999,297.6,0.1
Microwave (wanted),BOONSBORO,5,X_1020200_,FAA 201545,1,8125,-94,V,MD,52,AR  180711,FT MEADE,8045.237,-218.55,V,0,0,0,IRF MASK,0,25.41,5510,0,0,58,51.01,68,30000,3.59,37.3,103.57,60.64,83739.34,207.03,249,16,14,0.1,-999,297.6,0.1
Microwave (wanted),BOONSBORO,5,X_1020200_,FAA 201545,1,8125,-94,V,MD,53,AR  180714,FT MEADE,8078.271,-213.51,V,0,0,0,IRF MASK,0,30.54,7150,0,0,58,51.01,68,30000,3.59,37.3,103.57,60.64,83739.34,207.12,249,16,14,0.1,-999,297.6,0.1
Microwave (wanted),BOONSBORO,5,X_1020200_,FAA 201545,1,8125,-94,V,MD,54,AR  170772,FT MEADE,8123.35,-219.47,V,0,0,0,IRF MASK,0,24.7,741.42,0,0,57,135.2,67,30000,3.59,37.3,103.57,60.64,83739.34,207.24,144,38,14,0.1,-999,297.6,0.1
Microwave (wanted),BOONSBORO,5,X_1020200_,FAA 201545,1,8125,-94,V,MD,55,AR  130819,FT MEADE,8143.442,-222.35,V,0,0,0,IRF MASK,0,21.88,1940,0,0,58,135.2,68,30000,3.59,37.3,103.57,60.64,83739.34,207.29,144,38,14,0.1,-999,297.6,0.1
Microwave (wanted),BOONSBORO,5,X_1020200_,FAA 201545,1,8125,-94,V,MD,56,AR  210736,FT MEADE,8151.167,-221.52,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,51.01,68,30000,3.59,37.3,103.57,60.64,83739.34,207.32,249,16,14,0.1,-999,297.6,0.1
Microwave (wanted),BOONSBORO,5,X_1020200_,FAA 201545,1,8125,-94,V,MD,57,AR  170769,FT MEADE,8180.4,-229.33,V,0,0,0,IRF MASK,0,15,1000,0,0,57,135.2,67,30000,3.59,37.3,103.57,60.64,83739.34,207.39,144,38,14,0.1,-999,297.6,0.1
Microwave (wanted),BOONSBORO,5,X_1020200_,FAA 201545,1,8125,-94,V,MD,58,AR  210711,FT MEADE,8276.302,-230.85,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,164.44,68,30000,3.59,37.3,103.57,60.64,83739.34,207.65,107,11,14,0.1,-999,297.6,0.1
Microwave (wanted),BOONSBORO,5,X_1020200_,FAA 201545,1,8125,-94,V,MD,59,AR  170791,FT DETRICK,8398.562,-207.15,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,120.53,68,30000,3.59,37.3,79.14,41.65,18460.61,211.93,144,38,14,0.1,-999,273.2,1.3
Microwave (wanted),BOONSBORO,5,X_1020200_,FAA 201545,1,8125,-94,V,MD,60,AR  180716,FT MEADE,8398.562,-222.18,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,135.2,68,30000,3.59,37.3,103.57,60.64,83739.34,207.98,144,38,14,0.1,-999,297.6,0.1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,39,N   153584,ST INIGOES,7900,-178.25,V,0,0,0,IRF MASK,0,53.38,6880,0,0,40,139.84,50,30000,3.59,37.2,42.21,40.58,197297.98,214.66,144.3,39,194,-0.4,-999,152.5,-0.5
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,40,AR  120812,FT MEADE,7901.167,-200.38,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,3.59,37.2,58.12,41.95,92690.34,204.76,249,16,194,-0.4,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,41,AR  130712,FT DETRICK,7901.167,-200.9,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,136.49,68,30000,3.59,37.2,30.98,37.23,30041.36,212.01,142,40,194,-0.4,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,42,AR  130728,FT DETRICK,7901.167,-202.9,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,93.96,68,30000,3.59,37.2,30.98,37.23,30041.36,212.01,249,17,194,-0.4,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,43,AR  130756,FT DETRICK,7901.167,-200.9,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,3.59,37.2,30.98,37.23,30041.36,212.01,249,17,194,-0.4,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,44,AR  130766,FT MEADE,7901.167,-200.38,V,0,0,0,IRF MASK,0,22.73,94,0,0,62,141.44,72,30000,3.59,37.2,58.12,41.95,92690.34,204.76,144,38,194,-0.4,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,45,AR  130767,FT MEADE,7901.167,-198.38,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,141.26,68,30000,3.59,37.2,58.12,41.95,92690.34,204.76,145,38,194,-0.4,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,46,AR  210709,FT MEADE,7901.302,-218.28,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,148.84,68,30000,3.59,37.2,58.12,41.95,92690.34,213.67,107,11,194,-0.4,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,47,AR  130729,FT DETRICK,7976.687,-201.1,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,3.59,37.2,30.98,37.23,30041.36,212.21,249,17,194,-0.4,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,48,AR  170763,FT MEADE,7998.822,-211.27,V,0,0,0,IRF MASK,0,21.02,40000,0,0,58,68.28,68,30000,3.59,37.2,58.12,41.95,92690.34,213.95,249,16,194,-0.4,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,49,AR  210737,FT MEADE,8023.562,-209.63,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,3.59,37.2,58.12,41.95,92690.34,214.02,249,16,194,-0.4,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,50,AR  170790,FT DETRICK,8026.167,-203.36,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,139.02,68,30000,3.59,37.2,30.98,37.23,30041.41,212.47,144,38,194,-0.4,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,51,AR  180715,FT MEADE,8026.167,-209.64,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.44,68,30000,3.59,37.2,58.12,41.95,92690.34,214.03,144,38,194,-0.4,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,52,AR  180711,FT MEADE,8045.237,-207.02,V,0,0,0,IRF MASK,0,25.41,5510,0,0,58,68.28,68,30000,3.59,37.2,58.12,41.95,92690.34,214.08,249,16,194,-0.4,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,53,AR  180714,FT MEADE,8078.271,-201.98,V,0,0,0,IRF MASK,0,30.54,7150,0,0,58,68.28,68,30000,3.59,37.2,58.12,41.95,92690.34,214.18,249,16,194,-0.4,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,54,AR  170772,FT MEADE,8123.35,-207.95,V,0,0,0,IRF MASK,0,24.7,741.42,0,0,57,141.44,67,30000,3.59,37.2,58.12,41.95,92690.34,214.31,144,38,194,-0.4,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,55,AR  130819,FT MEADE,8143.442,-210.83,V,0,0,0,IRF MASK,0,21.88,1940,0,0,58,141.44,68,30000,3.59,37.2,58.12,41.95,92690.34,214.36,144,38,194,-0.4,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,56,AR  210736,FT MEADE,8151.167,-210,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,3.59,37.2,58.12,41.95,92690.34,214.39,249,16,194,-0.4,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,6,X_1020200_,FAA 201547,1,7765,-94,V,MD,57,AR  170769,FT MEADE,8180.4,-217.81,V,0,0,0,IRF MASK,0,15,1000,0,0,57,141.44,67,30000,3.59,37.2,58.12,41.95,92690.34,214.47,144,38,194,-0.4,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,39,N   153584,ST INIGOES,7900,-147.46,V,0,0,3,IRF MASK,0,53.38,6880,0,0,40,139.84,50,30000,1.2,40.5,1.62,12.48,197297.98,214.66,144.3,39,153.4,-0.6,-999,152.5,-0.5
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,40,AR  120812,FT MEADE,7901.167,-188.76,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.2,40.5,17.52,35.99,92690.34,204.8,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,41,AR  130712,FT DETRICK,7901.167,-187.53,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,136.49,68,30000,1.2,40.5,9.65,29.51,30041.36,212.05,142,40,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,42,AR  130728,FT DETRICK,7901.167,-189.53,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,212.05,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,43,AR  130756,FT DETRICK,7901.167,-187.53,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,212.05,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,44,AR  130766,FT MEADE,7901.167,-188.76,V,0,0,0,IRF MASK,0,22.73,94,0,0,62,141.44,72,30000,1.2,40.5,17.52,35.99,92690.34,204.8,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,45,AR  130767,FT MEADE,7901.167,-186.76,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,141.26,68,30000,1.2,40.5,17.52,35.99,92690.34,204.8,145,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,46,AR  210709,FT MEADE,7901.302,-206.68,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,148.84,68,30000,1.2,40.5,17.52,35.99,92690.34,213.72,107,11,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,47,AR  130729,FT DETRICK,7976.687,-187.73,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,212.25,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,48,AR  170763,FT MEADE,7998.822,-199.67,V,0,0,0,IRF MASK,0,21.02,40000,0,0,58,68.28,68,30000,1.2,40.5,17.52,35.99,92690.34,214,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,49,AR  210737,FT MEADE,8023.562,-198.03,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.2,40.5,17.52,35.99,92690.34,214.07,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,50,AR  170790,FT DETRICK,8026.167,-189.99,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,139.02,68,30000,1.2,40.5,9.65,29.51,30041.41,212.51,144,38,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,51,AR  180715,FT MEADE,8026.167,-198.04,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.44,68,30000,1.2,40.5,17.52,35.99,92690.34,214.08,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,52,AR  180711,FT MEADE,8045.237,-195.41,V,0,0,0,IRF MASK,0,25.41,5510,0,0,58,68.28,68,30000,1.2,40.5,17.52,35.99,92690.34,214.14,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,53,AR  180714,FT MEADE,8078.271,-190.38,V,0,0,0,IRF MASK,0,30.54,7150,0,0,58,68.28,68,30000,1.2,40.5,17.52,35.99,92690.34,214.23,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,54,AR  170772,FT MEADE,8123.35,-196.35,V,0,0,0,IRF MASK,0,24.7,741.42,0,0,57,141.44,67,30000,1.2,40.5,17.52,35.99,92690.34,214.36,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,55,AR  130819,FT MEADE,8143.442,-199.22,V,0,0,0,IRF MASK,0,21.88,1940,0,0,58,141.44,68,30000,1.2,40.5,17.52,35.99,92690.34,214.42,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,56,AR  210736,FT MEADE,8151.167,-198.39,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.2,40.5,17.52,35.99,92690.34,214.44,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,57,AR  170769,FT MEADE,8180.4,-206.21,V,0,0,0,IRF MASK,0,15,1000,0,0,57,141.44,67,30000,1.2,40.5,17.52,35.99,92690.34,214.52,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,7,X_1020202,FAA 201663,1,7915,-94,H,MD,58,AR  210711,FT MEADE,8276.302,-207.75,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,148.84,68,30000,1.2,40.5,17.52,35.99,92690.34,214.79,107,11,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,39,N   153584,ST INIGOES,7900,-179.32,V,0,0,0,IRF MASK,0,53.38,6880,0,0,40,139.8,50,30000,1.2,40.5,178.03,46.9,190591.95,215.11,144.3,39,333.4,0.6,-999,152.7,-0.5
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,40,AR  120812,FT MEADE,7901.167,-195.57,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,67.47,68,30000,1.2,40.5,161.62,46.9,86090.2,200.71,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,41,AR  130712,FT DETRICK,7901.167,-198.77,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,134.5,68,30000,1.2,40.5,165.68,46.9,23650,205.9,142,40,333.4,0.6,-999,167.7,1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,42,AR  130728,FT DETRICK,7901.167,-200.77,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,98.34,68,30000,1.2,40.5,165.68,46.9,23650,205.9,249,17,333.4,0.6,-999,167.7,1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,43,AR  130756,FT DETRICK,7901.167,-198.77,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,98.34,68,30000,1.2,40.5,165.68,46.9,23650,205.9,249,17,333.4,0.6,-999,167.7,1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,44,AR  130766,FT MEADE,7901.167,-195.57,V,0,0,0,IRF MASK,0,22.73,94,0,0,62,141.26,72,30000,1.2,40.5,161.62,46.9,86090.2,200.71,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,45,AR  130767,FT MEADE,7901.167,-193.57,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,141.06,68,30000,1.2,40.5,161.62,46.9,86090.2,200.71,145,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,46,AR  210709,FT MEADE,7901.302,-212.12,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,149.62,68,30000,1.2,40.5,161.62,46.9,86090.2,208.25,107,11,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,47,AR  130729,FT DETRICK,7976.687,-198.99,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,98.34,68,30000,1.2,40.5,165.68,46.9,23650,206.12,249,17,333.4,0.6,-999,167.7,1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,48,AR  170763,FT MEADE,7998.822,-205.11,V,0,0,0,IRF MASK,0,21.02,40000,0,0,58,67.47,68,30000,1.2,40.5,161.62,46.9,86090.2,208.53,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,49,AR  210737,FT MEADE,8023.562,-203.47,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,67.47,68,30000,1.2,40.5,161.62,46.9,86090.2,208.6,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,50,AR  170790,FT DETRICK,8026.167,-200.52,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,137.05,68,30000,1.2,40.5,165.68,46.9,23650.06,205.65,144,38,333.4,0.6,-999,167.7,1.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,51,AR  180715,FT MEADE,8026.167,-203.47,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.26,68,30000,1.2,40.5,161.62,46.9,86090.2,208.61,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,52,AR  180711,FT MEADE,8045.237,-200.85,V,0,0,0,IRF MASK,0,25.41,5510,0,0,58,67.47,68,30000,1.2,40.5,161.62,46.9,86090.2,208.66,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,53,AR  180714,FT MEADE,8078.271,-195.81,V,0,0,0,IRF MASK,0,30.54,7150,0,0,58,67.47,68,30000,1.2,40.5,161.62,46.9,86090.2,208.75,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,54,AR  170772,FT MEADE,8123.35,-201.77,V,0,0,0,IRF MASK,0,24.7,741.42,0,0,57,141.26,67,30000,1.2,40.5,161.62,46.9,86090.2,208.88,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,55,AR  130819,FT MEADE,8143.442,-204.65,V,0,0,0,IRF MASK,0,21.88,1940,0,0,58,141.26,68,30000,1.2,40.5,161.62,46.9,86090.2,208.93,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,56,AR  210736,FT MEADE,8151.167,-203.82,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,67.47,68,30000,1.2,40.5,161.62,46.9,86090.2,208.95,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,57,AR  170769,FT MEADE,8180.4,-211.63,V,0,0,0,IRF MASK,0,15,1000,0,0,57,141.26,67,30000,1.2,40.5,161.62,46.9,86090.2,209.03,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,58,AR  210711,FT MEADE,8276.302,-213.16,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,149.62,68,30000,1.2,40.5,161.62,46.9,86090.2,209.3,107,11,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,59,AR  170791,FT DETRICK,8398.562,-201.54,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,137.05,68,30000,1.2,40.5,165.68,46.9,23650.06,206.67,144,38,333.4,0.6,-999,167.7,1.1
Microwave (wanted),HAUVERS,8,X_1020202,FAA 201665,1,8275,-94,H,MD,60,AR  180716,FT MEADE,8398.562,-204.49,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.26,68,30000,1.2,40.5,161.62,46.9,86090.2,209.63,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,39,N   153584,ST INIGOES,7900,-144.45,V,0,0,0,IRF MASK,0,53.38,6880,0,0,40,139.84,50,30000,1.2,40.5,1.62,12.48,197297.98,214.66,144.3,39,153.4,-0.6,-999,152.5,-0.5
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,40,AR  120812,FT MEADE,7901.167,-188.76,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.2,40.5,17.52,35.99,92690.34,204.8,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,41,AR  130712,FT DETRICK,7901.167,-187.53,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,136.49,68,30000,1.2,40.5,9.65,29.51,30041.36,212.05,142,40,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,42,AR  130728,FT DETRICK,7901.167,-189.53,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,212.05,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,43,AR  130756,FT DETRICK,7901.167,-187.53,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,212.05,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,44,AR  130766,FT MEADE,7901.167,-188.76,V,0,0,0,IRF MASK,0,22.73,94,0,0,62,141.44,72,30000,1.2,40.5,17.52,35.99,92690.34,204.8,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,45,AR  130767,FT MEADE,7901.167,-186.76,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,141.26,68,30000,1.2,40.5,17.52,35.99,92690.34,204.8,145,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,46,AR  210709,FT MEADE,7901.302,-206.68,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,148.84,68,30000,1.2,40.5,17.52,35.99,92690.34,213.72,107,11,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,47,AR  130729,FT DETRICK,7976.687,-187.73,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,212.25,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,48,AR  170763,FT MEADE,7998.822,-199.67,V,0,0,0,IRF MASK,0,21.02,40000,0,0,58,68.28,68,30000,1.2,40.5,17.52,35.99,92690.34,214,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,49,AR  210737,FT MEADE,8023.562,-198.03,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.2,40.5,17.52,35.99,92690.34,214.07,249,16,153.4,-0.6,-999,136.4,0.1
