Type;Wanted station;#;CS;Info1;cx;Rx frequency MHz;KTBF dBm;Polar;Interferer;#;CS;Info1;Tx frequency MHz;Unwanted Pr dBm;Polar;TD dB;Cumulated TD dB;IRF dB;IRF from;XPD dB;Tx pow dBm;Tx BW kHz;Tx addloss dB;Tx losses dB;Tx antgain dB;Tx main OAA;Tx ant att dB;Rx BW kHz;Rx losses dB;Rx ant gain dB;Rx main OAA;Rx ant att dB;Distance m;Prop loss dB;Tx az;Tx tilt;Rx az;Rx tilt;Wind turbine unwanted power (dBm);Tx->Rx az;Tx->Rx tilt
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;773;AF 229325;;8092.500000;-230.22;H;0.00;0.00;0.0;IRF MASK;0.0;25.90;968.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;237.02;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;774;AF 229333;;8093.800000;-233.83;H;0.00;0.00;0.0;IRF MASK;0.0;22.30;1700.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;237.03;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;774;AF 229333;;8092.500000;-233.82;H;0.00;0.00;0.0;IRF MASK;0.0;22.30;1700.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;237.02;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;775;AF 229338;;7913.600000;-229.57;H;0.00;0.00;0.0;IRF MASK;0.0;25.90;38700.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;236.37;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;775;AF 229338;;8092.500000;-230.22;H;0.00;0.00;0.0;IRF MASK;0.0;25.90;38700.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;237.02;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;776;AF 229341;;8162.200000;-230.47;H;0.00;0.00;0.0;IRF MASK;0.0;25.90;965.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;237.27;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;776;AF 229341;;8092.500000;-230.22;H;0.00;0.00;0.0;IRF MASK;0.0;25.90;965.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;237.02;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;777;AF 229345;;7949.840000;-230.70;H;0.00;0.00;0.0;IRF MASK;0.0;24.90;3850.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;236.50;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;777;AF 229345;;8092.500000;-231.22;H;0.00;0.00;0.0;IRF MASK;0.0;24.90;3850.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;237.02;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;778;AF 229359;;7909.630000;-229.55;H;0.00;0.00;0.0;IRF MASK;0.0;25.90;3850.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;236.35;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;778;AF 229359;;8092.500000;-230.22;H;0.00;0.00;0.0;IRF MASK;0.0;25.90;3850.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;237.02;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;779;AF 229360;;7925.450000;-228.21;H;0.00;0.00;0.0;IRF MASK;0.0;27.30;2700.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;236.41;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;779;AF 229360;;8092.500000;-228.82;H;0.00;0.00;0.0;IRF MASK;0.0;27.30;2700.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;237.02;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;780;AF 229361;;7928.425000;-228.22;H;0.00;0.00;0.0;IRF MASK;0.0;27.30;2700.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;236.42;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;780;AF 229361;;8092.500000;-228.82;H;0.00;0.00;0.0;IRF MASK;0.0;27.30;2700.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;237.02;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;781;AF 229362;;7922.510000;-229.20;H;0.00;0.00;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;236.40;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever;781;AF 229362;;8092.500000;-229.82;H;0.00;0.00;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;237.02;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever);782;AF 229363;;7919.605000;-229.19;H;0.00;0.00;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;236.39;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;Schriever);782;AF 229363;;8092.500000;-229.82;H;0.00;0.00;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;108.96;68.00;30000.00;0.00;42.90;162.94;52.00;92381.35;237.02;224.0;35.0;354.3;-0.3;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;FE Warren;783;AF 998675;;8002.700000;-154.37;H;0.00;0.00;1.2;IRF MASK;18.8;87.00;40000.00;0.00;0.00;51.00;49.69;61.00;30000.00;0.00;42.90;7.64;33.19;176488.02;221.02;221.0;33.0;354.3;-0.3;-999.0;181.9;-0.6
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;FE Warren;783;AF 998675;;8092.500000;-153.29;H;0.00;0.00;0.0;IRF MASK;18.8;87.00;40000.00;0.00;0.00;51.00;49.69;61.00;30000.00;0.00;42.90;7.64;33.19;176488.02;221.19;221.0;33.0;354.3;-0.3;-999.0;181.9;-0.6
Microwave (wanted);HIGHLANDS RANCH;268;1049781;DOE 206463;2;8005.000000;-94;V;FE Warren;784;AF 998676;;8092.500000;-153.29;H;0.00;0.00;0.0;IRF MASK;18.8;87.00;40000.00;0.00;0.00;51.00;66.52;61.00;30000.00;0.00;42.90;7.64;33.19;176488.02;221.19;117.0;19.0;354.3;-0.3;-999.0;181.9;-0.6
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;758;AF 156310;;7900.000000;-200.40;H;0.00;0.00;0.0;IRF MASK;0.0;58.70;18700.00;0.00;0.00;49.00;134.32;59.00;30000.00;1.20;42.90;157.77;52.00;92381.36;238.81;116.0;20.8;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;758;AF 156310;;8092.500000;-201.11;H;0.00;0.00;0.0;IRF MASK;0.0;58.70;18700.00;0.00;0.00;49.00;134.32;59.00;30000.00;1.20;42.90;157.77;52.00;92381.36;239.51;116.0;20.8;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;759;AF 157842;;7998.822000;-230.37;H;0.00;0.00;5.5;IRF MASK;0.0;32.00;40000.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.53;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;759;AF 157842;;8092.500000;-225.17;H;0.00;0.00;0.0;IRF MASK;0.0;32.00;40000.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;760;AF 187612;;8190.185000;-230.03;H;0.00;0.00;0.0;IRF MASK;0.0;27.50;1790.00;0.00;0.00;58.00;134.24;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;237.23;116.0;21.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;760;AF 187612;;8092.500000;-229.67;H;0.00;0.00;0.0;IRF MASK;0.0;27.50;1790.00;0.00;0.00;58.00;134.24;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;116.0;21.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;761;AF 187638;;7938.200000;-237.11;H;0.00;0.00;0.0;IRF MASK;0.0;19.50;1410.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.31;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;761;AF 187638;;8092.500000;-237.67;H;0.00;0.00;0.0;IRF MASK;0.0;19.50;1410.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;762;AF 187642;;7935.800000;-230.30;H;0.00;0.00;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.30;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;762;AF 187642;;8092.500000;-230.87;H;0.00;0.00;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;763;AF 187643;;7932.800000;-230.29;H;0.00;0.00;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.29;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;763;AF 187643;;8092.500000;-230.87;H;0.00;0.00;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Peterson;764;AF 196761;;7900.000000;-225.23;H;0.00;0.00;0.0;IRF MASK;0.0;36.50;35800.00;0.00;0.00;44.00;127.88;52.15;30000.00;1.20;42.90;150.08;52.00;87002.23;243.29;116.2;20.6;315.0;-0.1;-999.0;344.9;-0.3
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Peterson;764;AF 196761;;8092.500000;-225.97;H;0.00;0.00;0.0;IRF MASK;0.0;36.50;35800.00;0.00;0.00;44.00;127.88;52.15;30000.00;1.20;42.90;150.08;52.00;87002.23;244.02;116.2;20.6;315.0;-0.1;-999.0;344.9;-0.3
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;765;AF 199188;;8086.200000;-233.25;H;0.00;0.00;0.0;IRF MASK;0.0;23.90;968.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.85;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;765;AF 199188;;8092.500000;-233.27;H;0.00;0.00;0.0;IRF MASK;0.0;23.90;968.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;766;AF 210309;;8087.811000;-232.26;H;0.00;0.00;0.0;IRF MASK;0.0;24.90;968.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.86;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;766;AF 210309;;8092.500000;-232.27;H;0.00;0.00;0.0;IRF MASK;0.0;24.90;968.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;767;AF 210312;;8092.500000;-230.27;H;0.00;0.00;0.0;IRF MASK;0.0;26.90;4940.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;768;AF 210317;;7926.562000;-227.27;H;0.00;0.00;0.0;IRF MASK;0.0;29.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.27;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;768;AF 210317;;8092.500000;-227.87;H;0.00;0.00;0.0;IRF MASK;0.0;29.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;769;AF 210318;;7929.462000;-227.28;H;0.00;0.00;0.0;IRF MASK;0.0;29.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.28;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;769;AF 210318;;8092.500000;-227.87;H;0.00;0.00;0.0;IRF MASK;0.0;29.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;770;AF 219417;;7913.800000;-230.22;H;0.00;0.00;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.22;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;770;AF 219417;;8092.500000;-230.87;H;0.00;0.00;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;771;AF 219419;;7910.800000;-230.21;H;0.00;0.00;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.21;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;771;AF 219419;;8092.500000;-230.87;H;0.00;0.00;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;772;AF 219423;;8065.229000;-224.67;H;0.00;0.00;0.0;IRF MASK;0.0;32.40;2190.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.78;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;772;AF 219423;;8092.500000;-224.77;H;0.00;0.00;0.0;IRF MASK;0.0;32.40;2190.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;773;AF 229325;;8161.000000;-231.52;H;0.00;0.00;0.0;IRF MASK;0.0;25.90;968.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;237.12;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;773;AF 229325;;8092.500000;-231.27;H;0.00;0.00;0.0;IRF MASK;0.0;25.90;968.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;774;AF 229333;;8093.800000;-234.88;H;0.00;0.00;0.0;IRF MASK;0.0;22.30;1700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;774;AF 229333;;8092.500000;-234.87;H;0.00;0.00;0.0;IRF MASK;0.0;22.30;1700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;775;AF 229338;;7913.600000;-230.62;H;0.00;0.00;0.0;IRF MASK;0.0;25.90;38700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.22;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;775;AF 229338;;8092.500000;-231.27;H;0.00;0.00;0.0;IRF MASK;0.0;25.90;38700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;776;AF 229341;;8162.200000;-231.52;H;0.00;0.00;0.0;IRF MASK;0.0;25.90;965.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;237.13;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;776;AF 229341;;8092.500000;-231.27;H;0.00;0.00;0.0;IRF MASK;0.0;25.90;965.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;777;AF 229345;;7949.840000;-231.75;H;0.00;0.00;0.0;IRF MASK;0.0;24.90;3850.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.35;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;777;AF 229345;;8092.500000;-232.27;H;0.00;0.00;0.0;IRF MASK;0.0;24.90;3850.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;778;AF 229359;;7909.630000;-230.60;H;0.00;0.00;0.0;IRF MASK;0.0;25.90;3850.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.21;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;778;AF 229359;;8092.500000;-231.27;H;0.00;0.00;0.0;IRF MASK;0.0;25.90;3850.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;779;AF 229360;;7925.450000;-229.26;H;0.00;0.00;0.0;IRF MASK;0.0;27.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.26;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;779;AF 229360;;8092.500000;-229.87;H;0.00;0.00;0.0;IRF MASK;0.0;27.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;780;AF 229361;;7928.425000;-229.27;H;0.00;0.00;0.0;IRF MASK;0.0;27.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.27;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;780;AF 229361;;8092.500000;-229.87;H;0.00;0.00;0.0;IRF MASK;0.0;27.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;781;AF 229362;;7922.510000;-230.25;H;0.00;0.00;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.25;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever;781;AF 229362;;8092.500000;-230.87;H;0.00;0.00;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever);782;AF 229363;;7919.605000;-230.24;H;0.00;0.00;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.24;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;Schriever);782;AF 229363;;8092.500000;-230.87;H;0.00;0.00;0.0;IRF MASK;0.0;26.30;2700.00;0.00;0.00;58.00;108.95;68.00;30000.00;1.20;42.90;157.77;52.00;92381.36;236.88;224.0;35.0;315.0;-0.1;-999.0;337.2;-0.4
Microwave (wanted);HIGHLANDS RANCH;269;1049782;DOE 206466;1;7975.000000;-94;V;FE Warren;783;AF 998675;;8002.700000;-161.72;H;0.00;0.00;7.4;IRF MASK;5.1;87.00;40000.00;0.00;0.00;51.00;49.69;61.00;30000.00;1.20;42.90;46.93;46.86;176488.03;221.04;221.0;33.0;315.0;-0.1;-999.0;181.9;-0.6
